Date,State,Confirmed,Recovered,Deceased,Other,Tested,Death_Rate
2020-05-22,Jharkhand,20.0,0.0,0.0,0.0,2052.0,17.7
2020-05-22,Goa,2.0,9.0,0.0,0.0,503.0,5.08
2020-05-22,Rajasthan,267.0,195.0,2.0,0.0,11190.0,13.7
2020-05-22,Sikkim,0.0,0.0,0.0,0.0,295.0,0.0
2020-05-22,Himachal Pradesh,16.0,0.0,0.0,0.0,1605.0,16.88
2020-05-22,Andaman and Nicobar Islands,0.0,0.0,0.0,0.0,96.0,0.0
2020-05-22,Chhattisgarh,44.0,3.0,0.0,0.0,2594.0,0.0
2020-05-22,Nagaland,0.0,0.0,0.0,0.0,34.0,60.42
2020-05-22,Assam,15.0,0.0,0.0,0.0,4061.0,23.81
2020-05-22,Tripura,0.0,4.0,0.0,0.0,848.0,15.0
2020-05-22,Bihar,179.0,58.0,2.0,0.0,2789.0,9.29
2020-05-22,Haryana,37.0,25.0,2.0,0.0,2981.0,13.43
2020-05-22,Karnataka,138.0,26.0,0.0,0.0,12229.0,23.52
2020-05-22,Manipur,1.0,0.0,0.0,0.0,634.0,6.82
2020-05-22,Mizoram,0.0,0.0,0.0,0.0,4.0,0.0
2020-05-22,Telangana,62.0,7.0,3.0,0.0,0.0,34.03
2020-05-22,Madhya Pradesh,189.0,245.0,1.0,0.0,3452.0,71.43
2020-05-22,Odisha,86.0,43.0,0.0,0.0,5005.0,0.0
2020-05-22,Andhra Pradesh,62.0,26.0,1.0,0.0,8415.0,44.08
2020-05-22,Puducherry,3.0,0.0,0.0,0.0,127.0,0.0
2020-05-22,Uttar Pradesh,220.0,120.0,14.0,0.0,7249.0,
2020-05-22,Tamil Nadu,786.0,846.0,4.0,0.0,12653.0,5.89
2020-05-22,Maharashtra,2940.0,857.0,63.0,0.0,13166.0,19.22
2020-05-22,Delhi,660.0,330.0,14.0,0.0,5870.0,0.0
2020-05-22,Dadra and Nagar Haveli and Daman and Diu,0.0,0.0,0.0,0.0,523.0,23.56
2020-05-22,Gujarat,363.0,392.0,29.0,0.0,6410.0,
2020-05-22,State Unassigned,217.0,0.0,0.0,0.0,,27.26
2020-05-22,Uttarakhand,8.0,0.0,0.0,0.0,1480.0,6.71
2020-05-22,Jammu and Kashmir,40.0,36.0,0.0,0.0,7751.0,0.0
2020-05-22,Meghalaya,0.0,0.0,0.0,0.0,263.0,29.87
2020-05-22,Punjab,1.0,28.0,0.0,0.0,2781.0,0.0
2020-05-22,Ladakh,2.0,0.0,0.0,0.0,214.0,26.5
2020-05-22,Chandigarh,1.0,0.0,0.0,0.0,162.0,6.54
2020-05-22,Kerala,42.0,2.0,1.0,0.0,2009.0,79.53
2020-05-23,Nagaland,0.0,0.0,0.0,0.0,30.0,0.0
2020-05-23,Uttarakhand,91.0,2.0,0.0,0.0,1240.0,20.63
2020-05-23,Jharkhand,27.0,5.0,0.0,0.0,1797.0,0.0
2020-05-23,Bihar,228.0,24.0,0.0,0.0,2739.0,11.53
2020-05-23,Tripura,16.0,0.0,0.0,0.0,1016.0,4.59
2020-05-23,Chandigarh,6.0,1.0,0.0,0.0,218.0,13.33
2020-05-23,Haryana,64.0,44.0,0.0,0.0,2916.0,0.0
2020-05-23,Gujarat,396.0,289.0,27.0,0.0,5506.0,17.89
2020-05-23,Odisha,80.0,61.0,0.0,0.0,5009.0,0.0
2020-05-23,Karnataka,216.0,11.0,1.0,1.0,9670.0,0.0
2020-05-23,Dadra and Nagar Haveli and Daman and Diu,1.0,0.0,0.0,0.0,319.0,60.65
2020-05-23,Madhya Pradesh,201.0,178.0,9.0,0.0,3709.0,21.62
2020-05-23,Mizoram,0.0,0.0,0.0,0.0,12.0,14.15
2020-05-23,Maharashtra,2608.0,821.0,60.0,0.0,15845.0,8.57
2020-05-23,Jammu and Kashmir,80.0,54.0,1.0,0.0,9215.0,13.38
2020-05-23,Telangana,52.0,25.0,1.0,0.0,0.0,21.44
2020-05-23,Punjab,16.0,23.0,0.0,0.0,1168.0,6.29
2020-05-23,Rajasthan,248.0,106.0,7.0,0.0,16771.0,0.0
2020-05-23,Himachal Pradesh,17.0,2.0,0.0,0.0,1659.0,33.42
2020-05-23,Meghalaya,0.0,0.0,0.0,0.0,0.0,71.43
2020-05-23,Puducherry,0.0,0.0,0.0,0.0,116.0,0.0
2020-05-23,Chhattisgarh,42.0,2.0,0.0,0.0,1647.0,44.11
2020-05-23,Uttar Pradesh,282.0,82.0,3.0,0.0,3807.0,0.0
2020-05-23,West Bengal,127.0,60.0,4.0,0.0,9009.0,
2020-05-23,Kerala,62.0,3.0,0.0,0.0,2061.0,5.52
2020-05-23,Arunachal Pradesh,0.0,0.0,0.0,0.0,362.0,19.07
2020-05-23,India,6665.0,2576.0,142.0,1.0,108623.0,0.0
2020-05-23,Ladakh,3.0,0.0,0.0,0.0,222.0,23.73
2020-05-23,State Unassigned,279.0,0.0,0.0,0.0,,0.0
2020-05-23,Goa,1.0,0.0,0.0,0.0,583.0,27.03
2020-05-23,Tamil Nadu,759.0,363.0,5.0,0.0,12155.0,6.7
2020-05-23,Assam,121.0,2.0,0.0,0.0,4614.0,0.0
2020-05-23,Delhi,591.0,370.0,23.0,0.0,4792.0,29.43
2020-05-23,Andhra Pradesh,47.0,48.0,1.0,0.0,8850.0,0.0
2020-05-23,Andaman and Nicobar Islands,0.0,0.0,0.0,0.0,64.0,25.76
2020-05-23,Manipur,3.0,0.0,0.0,0.0,373.0,4.1
2020-05-23,Sikkim,1.0,0.0,0.0,0.0,70.0,77.77
2020-05-24,Tripura,3.0,13.0,0.0,0.0,541.0,0.0
2020-05-24,Puducherry,15.0,2.0,0.0,0.0,187.0,20.14
2020-05-24,Uttar Pradesh,251.0,132.0,6.0,0.0,11754.0,0.0
2020-05-24,Nagaland,0.0,0.0,0.0,0.0,32.0,10.18
2020-05-24,Manipur,3.0,2.0,0.0,0.0,0.0,4.27
2020-05-24,Jharkhand,20.0,7.0,1.0,0.0,2856.0,15.27
2020-05-24,Telangana,41.0,24.0,4.0,0.0,0.0,0.0
2020-05-24,Delhi,508.0,273.0,30.0,0.0,4826.0,19.45
2020-05-24,Dadra and Nagar Haveli and Daman and Diu,0.0,0.0,0.0,0.0,380.0,0.0
2020-05-24,India,7111.0,3285.0,156.0,1.0,90170.0,0.0
2020-05-24,Mizoram,0.0,0.0,0.0,0.0,6.0,61.01
2020-05-24,Himachal Pradesh,18.0,2.0,0.0,0.0,1383.0,19.7
2020-05-24,Gujarat,394.0,243.0,29.0,0.0,4800.0,13.51
2020-05-24,Ladakh,3.0,0.0,0.0,0.0,3.0,10.81
2020-05-24,Chhattisgarh,38.0,0.0,0.0,0.0,0.0,12.95
2020-05-24,Goa,11.0,0.0,0.0,0.0,554.0,20.11
2020-05-24,Jammu and Kashmir,52.0,35.0,0.0,0.0,6359.0,7.08
2020-05-24,Chandigarh,37.0,0.0,1.0,0.0,155.0,0.0
2020-05-24,Assam,46.0,1.0,0.0,0.0,6039.0,32.55
2020-05-24,Punjab,15.0,28.0,1.0,0.0,2575.0,71.43
2020-05-24,Bihar,180.0,49.0,0.0,0.0,2521.0,0.0
2020-05-24,Tamil Nadu,765.0,833.0,8.0,0.0,12275.0,43.51
2020-05-24,Arunachal Pradesh,1.0,0.0,0.0,0.0,222.0,0.0
2020-05-24,Karnataka,130.0,46.0,0.0,0.0,10117.0,
2020-05-24,Andhra Pradesh,66.0,62.0,0.0,0.0,11357.0,5.24
2020-05-24,Rajasthan,286.0,62.0,3.0,0.0,13132.0,19.42
2020-05-24,Maharashtra,3041.0,1196.0,58.0,0.0,14538.0,0.0
2020-05-24,West Bengal,208.0,58.0,3.0,0.0,9216.0,23.19
2020-05-24,Meghalaya,0.0,0.0,0.0,0.0,0.0,0.0
2020-05-24,Andaman and Nicobar Islands,0.0,0.0,0.0,0.0,0.0,28.59
2020-05-24,Kerala,53.0,5.0,1.0,0.0,1457.0,6.88
2020-05-24,Haryana,53.0,15.0,0.0,0.0,2971.0,0.0
2020-05-24,State Unassigned,439.0,0.0,0.0,0.0,,29.05
2020-05-24,Odisha,67.0,53.0,0.0,0.0,5388.0,0.0
2020-05-24,Uttarakhand,73.0,3.0,2.0,1.0,1721.0,25.69
2020-05-24,Madhya Pradesh,294.0,141.0,9.0,0.0,3120.0,9.46
2020-05-24,Sikkim,0.0,0.0,0.0,0.0,148.0,74.18
2020-05-25,Maharashtra,2436.0,1186.0,60.0,0.0,15715.0,0.0
2020-05-25,Kerala,49.0,12.0,0.0,0.0,1109.0,19.4
2020-05-25,Meghalaya,1.0,0.0,0.0,0.0,0.0,0.0
2020-05-25,State Unassigned,304.0,0.0,0.0,0.0,,7.29
2020-05-25,Delhi,635.0,231.0,15.0,0.0,4596.0,4.75
2020-05-25,Gujarat,405.0,224.0,30.0,0.0,3493.0,15.04
2020-05-25,Uttar Pradesh,229.0,122.0,8.0,0.0,6001.0,0.0
2020-05-25,Madhya Pradesh,194.0,163.0,10.0,0.0,2695.0,19.64
2020-05-25,Arunachal Pradesh,0.0,0.0,0.0,0.0,569.0,0.0
2020-05-25,Chandigarh,4.0,8.0,0.0,0.0,185.0,0.0
2020-05-25,Dadra and Nagar Haveli and Daman and Diu,0.0,0.0,0.0,0.0,407.0,61.38
2020-05-25,Tamil Nadu,805.0,407.0,7.0,0.0,11835.0,17.94
2020-05-25,Rajasthan,272.0,208.0,4.0,0.0,10769.0,13.19
2020-05-25,Ladakh,1.0,0.0,0.0,0.0,166.0,9.88
2020-05-25,Sikkim,0.0,0.0,0.0,0.0,248.0,13.79
2020-05-25,Andaman and Nicobar Islands,0.0,0.0,0.0,0.0,36.0,19.71
2020-05-25,Nagaland,3.0,0.0,0.0,0.0,269.0,6.69
2020-05-25,Haryana,29.0,37.0,0.0,0.0,2981.0,0.0
2020-05-25,Jharkhand,35.0,0.0,0.0,0.0,2068.0,32.18
2020-05-25,Telangana,66.0,72.0,3.0,0.0,0.0,66.67
2020-05-25,Uttarakhand,32.0,0.0,1.0,2.0,1148.0,0.0
2020-05-25,Jammu and Kashmir,47.0,0.0,2.0,0.0,3755.0,43.74
2020-05-25,Punjab,21.0,15.0,0.0,0.0,1071.0,0.0
2020-05-25,India,6414.0,3012.0,149.0,3.0,92528.0,0.0
2020-05-25,Assam,156.0,5.0,0.0,0.0,3585.0,4.87
2020-05-25,Karnataka,93.0,51.0,1.0,1.0,13581.0,19.22
2020-05-25,Manipur,4.0,0.0,0.0,0.0,947.0,0.0
2020-05-25,Bihar,163.0,31.0,2.0,0.0,0.0,22.88
2020-05-25,Tripura,4.0,0.0,0.0,0.0,1593.0,0.0
2020-05-25,Andhra Pradesh,106.0,51.0,0.0,0.0,10240.0,29.17
2020-05-25,Odisha,102.0,99.0,0.0,0.0,3942.0,6.97
2020-05-25,West Bengal,149.0,75.0,6.0,0.0,9225.0,0.0
2020-05-25,Himachal Pradesh,20.0,4.0,0.0,0.0,1058.0,28.79
2020-05-25,Puducherry,8.0,5.0,0.0,0.0,70.0,0.0
2020-05-25,Goa,1.0,3.0,0.0,0.0,361.0,26.01
2020-05-25,Mizoram,0.0,0.0,0.0,0.0,17.0,11.46
2020-05-25,Chhattisgarh,40.0,3.0,0.0,0.0,5259.0,72.85
2020-05-26,India,5907.0,3585.0,173.0,0.0,116041.0,0.0
2020-05-26,Arunachal Pradesh,0.0,0.0,0.0,0.0,322.0,19.11
2020-05-26,Punjab,25.0,5.0,0.0,0.0,2605.0,0.0
2020-05-26,Telangana,112.0,120.0,1.0,0.0,0.0,5.86
2020-05-26,Tamil Nadu,646.0,611.0,11.0,0.0,10289.0,4.72
2020-05-26,Mizoram,0.0,0.0,0.0,0.0,79.0,14.39
2020-05-26,Bihar,231.0,67.0,1.0,0.0,0.0,0.0
2020-05-26,Haryana,92.0,22.0,0.0,0.0,2031.0,19.91
2020-05-26,Tripura,34.0,0.0,0.0,0.0,1178.0,0.0
2020-05-26,Rajasthan,236.0,220.0,3.0,0.0,9323.0,0.0
2020-05-26,Karnataka,101.0,59.0,0.0,0.0,9020.0,61.7
2020-05-26,Sikkim,0.0,0.0,0.0,0.0,152.0,16.19
2020-05-26,Puducherry,0.0,0.0,0.0,0.0,71.0,12.26
2020-05-26,Odisha,79.0,84.0,0.0,0.0,3819.0,9.39
2020-05-26,Ladakh,0.0,0.0,0.0,0.0,0.0,13.64
2020-05-26,Goa,0.0,9.0,0.0,0.0,443.0,18.83
2020-05-26,Dadra and Nagar Haveli and Daman and Diu,0.0,0.0,0.0,0.0,303.0,7.26
2020-05-26,State Unassigned,328.0,0.0,0.0,0.0,,0.0
2020-05-26,Uttarakhand,51.0,6.0,0.0,0.0,959.0,32.73
2020-05-26,Himachal Pradesh,24.0,0.0,0.0,0.0,1033.0,50.0
2020-05-26,Chhattisgarh,68.0,12.0,0.0,0.0,2457.0,0.0
2020-05-26,Jharkhand,21.0,5.0,0.0,0.0,2600.0,43.42
2020-05-26,West Bengal,193.0,72.0,5.0,0.0,9228.0,0.0
2020-05-26,Madhya Pradesh,165.0,118.0,5.0,0.0,2924.0,0.0
2020-05-26,Kerala,67.0,10.0,1.0,0.0,2294.0,4.61
2020-05-26,Chandigarh,12.0,0.0,0.0,0.0,118.0,18.99
2020-05-26,Maharashtra,2091.0,1168.0,97.0,0.0,11572.0,0.0
2020-05-26,Uttar Pradesh,227.0,164.0,8.0,0.0,4966.0,22.56
2020-05-26,Delhi,412.0,183.0,12.0,0.0,4110.0,0.0
2020-05-26,Gujarat,361.0,501.0,27.0,0.0,2952.0,28.05
2020-05-26,Manipur,3.0,0.0,0.0,0.0,1192.0,7.33
2020-05-26,Jammu and Kashmir,91.0,24.0,1.0,0.0,6774.0,0.0
2020-05-26,Andhra Pradesh,97.0,125.0,1.0,0.0,8148.0,28.81
2020-05-26,Andaman and Nicobar Islands,0.0,0.0,0.0,0.0,85.0,0.0
2020-05-26,Assam,134.0,0.0,0.0,0.0,2625.0,26.32
2020-05-26,Meghalaya,5.0,0.0,0.0,0.0,2871.0,10.0
2020-05-26,Nagaland,1.0,0.0,0.0,0.0,0.0,70.59
2020-05-27,Nagaland,5.0,0.0,0.0,0.0,188.0,0.0
2020-05-27,West Bengal,183.0,92.0,6.0,0.0,9236.0,18.61
2020-05-27,Madhya Pradesh,237.0,238.0,8.0,0.0,4636.0,0.0
2020-05-27,Puducherry,0.0,0.0,0.0,0.0,131.0,5.1
2020-05-27,Haryana,76.0,14.0,2.0,0.0,2729.0,4.94
2020-05-27,Tamil Nadu,817.0,567.0,6.0,0.0,11231.0,14.34
2020-05-27,Odisha,76.0,79.0,0.0,0.0,4679.0,0.0
2020-05-27,Assam,101.0,25.0,0.0,0.0,0.0,19.86
2020-05-27,Maharashtra,2190.0,964.0,105.0,0.0,14263.0,0.0
2020-05-27,Manipur,5.0,0.0,0.0,0.0,603.0,0.0
2020-05-27,Gujarat,376.0,410.0,23.0,0.0,4550.0,61.69
2020-05-27,Mizoram,0.0,0.0,0.0,0.0,0.0,21.98
2020-05-27,Uttarakhand,69.0,15.0,0.0,0.0,899.0,13.03
2020-05-27,India,7246.0,3434.0,188.0,0.0,119976.0,9.24
2020-05-27,Jharkhand,7.0,0.0,0.0,0.0,2118.0,13.53
2020-05-27,Uttar Pradesh,267.0,167.0,5.0,0.0,0.0,19.02
2020-05-27,Chhattisgarh,4.0,4.0,0.0,0.0,1841.0,6.97
2020-05-27,Dadra and Nagar Haveli and Daman and Diu,0.0,0.0,0.0,0.0,484.0,0.0
2020-05-27,Karnataka,135.0,17.0,3.0,0.0,12694.0,33.31
2020-05-27,Goa,1.0,9.0,0.0,0.0,608.0,50.0
2020-05-27,Andhra Pradesh,134.0,48.0,1.0,0.0,9664.0,0.0
2020-05-27,Punjab,33.0,0.0,0.0,0.0,2650.0,43.11
2020-05-27,Kerala,40.0,10.0,0.0,0.0,2658.0,0.0
2020-05-27,Telangana,107.0,37.0,6.0,0.0,0.0,0.0
2020-05-27,Meghalaya,0.0,0.0,0.0,0.0,132.0,4.39
2020-05-27,Chandigarh,1.0,0.0,0.0,0.0,125.0,18.7
2020-05-27,Delhi,792.0,310.0,15.0,0.0,5783.0,0.0
2020-05-27,Sikkim,0.0,0.0,0.0,0.0,162.0,22.13
2020-05-27,Rajasthan,280.0,286.0,3.0,0.0,13441.0,0.0
2020-05-27,Tripura,10.0,0.0,0.0,0.0,1215.0,29.45
2020-05-27,Jammu and Kashmir,162.0,21.0,2.0,0.0,4200.0,7.33
2020-05-27,Bihar,68.0,118.0,1.0,0.0,4521.0,0.0
2020-05-27,Arunachal Pradesh,0.0,0.0,0.0,0.0,117.0,28.68
2020-05-27,Ladakh,1.0,0.0,0.0,0.0,0.0,0.0
2020-05-27,Andaman and Nicobar Islands,0.0,0.0,0.0,0.0,51.0,26.03
2020-05-27,State Unassigned,1043.0,0.0,0.0,0.0,,8.53
2020-05-27,Himachal Pradesh,26.0,3.0,2.0,0.0,1473.0,68.94
2020-05-28,Bihar,149.0,132.0,0.0,0.0,2013.0,0.0
2020-05-28,India,7254.0,3171.0,176.0,0.0,121702.0,18.18
2020-05-28,Punjab,19.0,28.0,0.0,0.0,0.0,0.0
2020-05-28,Karnataka,115.0,53.0,0.0,0.0,10470.0,4.54
2020-05-28,Mizoram,0.0,0.0,0.0,0.0,78.0,4.71
2020-05-28,Jharkhand,6.0,0.0,0.0,0.0,1823.0,13.84
2020-05-28,Goa,1.0,1.0,0.0,0.0,871.0,0.0
2020-05-28,Jammu and Kashmir,115.0,5.0,1.0,0.0,8360.0,19.41
2020-05-28,Andhra Pradesh,128.0,68.0,1.0,0.0,9858.0,0.0
2020-05-28,Madhya Pradesh,192.0,123.0,8.0,0.0,5038.0,0.0
2020-05-28,Dadra and Nagar Haveli and Daman and Diu,0.0,0.0,0.0,0.0,305.0,61.65
2020-05-28,Tripura,2.0,2.0,0.0,0.0,862.0,21.35
2020-05-28,West Bengal,344.0,90.0,6.0,0.0,9256.0,12.63
2020-05-28,Uttarakhand,31.0,0.0,0.0,0.0,1405.0,9.11
2020-05-28,Maharashtra,2598.0,698.0,85.0,0.0,15453.0,13.26
2020-05-28,Assam,97.0,16.0,0.0,0.0,0.0,18.16
2020-05-28,Meghalaya,1.0,0.0,0.0,0.0,0.0,7.35
2020-05-28,Arunachal Pradesh,1.0,0.0,0.0,0.0,548.0,0.0
2020-05-28,Kerala,85.0,3.0,1.0,0.0,2661.0,33.29
2020-05-28,Tamil Nadu,827.0,639.0,12.0,0.0,12246.0,47.62
2020-05-28,Puducherry,4.0,0.0,0.0,0.0,109.0,0.0
2020-05-28,Rajasthan,251.0,253.0,7.0,0.0,14956.0,43.07
2020-05-28,Andaman and Nicobar Islands,0.0,0.0,0.0,0.0,20.0,0.0
2020-05-28,Chandigarh,10.0,2.0,0.0,0.0,135.0,0.0
2020-05-28,Haryana,123.0,43.0,1.0,0.0,3284.0,4.22
2020-05-28,Himachal Pradesh,8.0,7.0,0.0,0.0,1597.0,18.54
2020-05-28,Odisha,67.0,75.0,0.0,0.0,3037.0,0.0
2020-05-28,State Unassigned,319.0,0.0,0.0,0.0,,22.31
2020-05-28,Sikkim,0.0,0.0,0.0,0.0,209.0,0.0
2020-05-28,Telangana,117.0,24.0,4.0,0.0,0.0,29.7
2020-05-28,Manipur,11.0,0.0,0.0,0.0,922.0,7.64
2020-05-28,Uttar Pradesh,179.0,224.0,15.0,0.0,15679.0,0.0
2020-05-28,Chhattisgarh,34.0,0.0,0.0,0.0,2451.0,28.48
2020-05-28,Delhi,1024.0,231.0,13.0,0.0,7615.0,0.0
2020-05-28,Ladakh,20.0,0.0,0.0,0.0,0.0,27.48
2020-05-28,Gujarat,367.0,454.0,22.0,0.0,4185.0,8.0
2020-05-28,Nagaland,9.0,0.0,0.0,0.0,211.0,65.04
2020-05-29,Rajasthan,298.0,429.0,4.0,0.0,13759.0,0.0
2020-05-29,Sikkim,0.0,0.0,0.0,0.0,133.0,18.02
2020-05-29,Gujarat,372.0,608.0,20.0,0.0,3433.0,0.0
2020-05-29,Tamil Nadu,874.0,765.0,9.0,0.0,11334.0,3.78
2020-05-29,Meghalaya,6.0,0.0,0.0,0.0,0.0,4.47
2020-05-29,Assam,177.0,22.0,0.0,0.0,19736.0,13.84
2020-05-29,Ladakh,0.0,0.0,0.0,0.0,0.0,2.41
2020-05-29,Andhra Pradesh,85.0,101.0,1.0,0.0,11638.0,22.89
2020-05-29,Goa,0.0,3.0,0.0,0.0,1359.0,0.0
2020-05-29,Puducherry,4.0,6.0,0.0,0.0,126.0,0.0
2020-05-29,Delhi,1105.0,351.0,82.0,0.0,7649.0,61.47
2020-05-29,Kerala,62.0,10.0,1.0,0.0,3592.0,20.34
2020-05-29,Chandigarh,0.0,0.0,0.0,0.0,76.0,11.04
2020-05-29,Haryana,217.0,59.0,0.0,0.0,2909.0,9.6
2020-05-29,Himachal Pradesh,14.0,10.0,0.0,0.0,1530.0,12.94
2020-05-29,Odisha,63.0,90.0,2.0,0.0,4259.0,16.54
2020-05-29,West Bengal,277.0,107.0,7.0,0.0,9282.0,7.82
2020-05-29,Uttarakhand,216.0,23.0,0.0,0.0,1571.0,0.0
2020-05-29,Andaman and Nicobar Islands,0.0,0.0,0.0,0.0,48.0,33.71
2020-05-29,Arunachal Pradesh,0.0,0.0,0.0,0.0,504.0,37.04
2020-05-29,State Unassigned,341.0,0.0,0.0,0.0,,0.0
2020-05-29,Nagaland,7.0,0.0,0.0,0.0,232.0,43.69
2020-05-29,Jammu and Kashmir,128.0,16.0,1.0,0.0,5207.0,0.0
2020-05-29,Jharkhand,82.0,63.0,1.0,0.0,2202.0,0.0
2020-05-29,Bihar,174.0,159.0,0.0,0.0,1981.0,5.22
2020-05-29,India,8138.0,11735.0,268.0,1.0,127761.0,19.12
2020-05-29,Telangana,169.0,36.0,4.0,0.0,0.0,0.0
2020-05-29,Chhattisgarh,17.0,17.0,1.0,0.0,2221.0,22.0
2020-05-29,Karnataka,248.0,60.0,0.0,1.0,12411.0,0.0
2020-05-29,Maharashtra,2682.0,8381.0,116.0,0.0,14092.0,29.28
2020-05-29,Manipur,4.0,2.0,0.0,0.0,838.0,7.75
2020-05-29,Uttar Pradesh,275.0,195.0,4.0,0.0,14653.0,0.0
2020-05-29,Dadra and Nagar Haveli and Daman and Diu,0.0,0.0,0.0,0.0,300.0,28.69
2020-05-29,Madhya Pradesh,192.0,219.0,13.0,0.0,4254.0,0.0
2020-05-29,Mizoram,0.0,0.0,0.0,0.0,13.0,27.0
2020-05-29,Tripura,10.0,0.0,0.0,0.0,1277.0,5.59
2020-05-29,Punjab,39.0,3.0,2.0,0.0,8553.0,62.75
2020-05-30,Ladakh,3.0,0.0,0.0,0.0,1458.0,0.0
2020-05-30,Rajasthan,252.0,495.0,9.0,0.0,16175.0,17.34
2020-05-30,Meghalaya,0.0,0.0,0.0,0.0,0.0,0.0
2020-05-30,Jammu and Kashmir,177.0,33.0,0.0,0.0,5852.0,3.29
2020-05-30,Nagaland,11.0,0.0,0.0,0.0,213.0,5.89
2020-05-30,West Bengal,317.0,195.0,7.0,0.0,9346.0,13.84
2020-05-30,Maharashtra,2940.0,1084.0,99.0,0.0,14096.0,2.24
2020-05-30,Tripura,17.0,5.0,0.0,0.0,973.0,22.43
2020-05-30,Uttarakhand,33.0,0.0,1.0,0.0,1482.0,0.0
2020-05-30,Arunachal Pradesh,1.0,0.0,0.0,0.0,529.0,0.0
2020-05-30,Andaman and Nicobar Islands,0.0,0.0,0.0,0.0,0.0,61.57
2020-05-30,Assam,159.0,38.0,0.0,0.0,8867.0,19.17
2020-05-30,Dadra and Nagar Haveli and Daman and Diu,0.0,0.0,0.0,0.0,0.0,10.4
2020-05-30,Himachal Pradesh,18.0,24.0,0.0,0.0,1689.0,8.42
2020-05-30,State Unassigned,370.0,0.0,0.0,0.0,,11.96
2020-05-30,Madhya Pradesh,246.0,175.0,9.0,0.0,6116.0,16.08
2020-05-30,Gujarat,412.0,621.0,27.0,0.0,4299.0,8.27
2020-05-30,Telangana,74.0,31.0,6.0,0.0,0.0,0.0
2020-05-30,Sikkim,0.0,0.0,0.0,0.0,70.0,33.71
2020-05-30,Tamil Nadu,938.0,687.0,6.0,0.0,12605.0,37.04
2020-05-30,Delhi,1163.0,229.0,18.0,0.0,7113.0,0.0
2020-05-30,Mizoram,0.0,0.0,0.0,0.0,157.0,43.47
2020-05-30,Manipur,1.0,0.0,0.0,0.0,0.0,0.0
2020-05-30,Chhattisgarh,32.0,2.0,0.0,0.0,2425.0,0.0
2020-05-30,Goa,1.0,1.0,0.0,0.0,1730.0,4.95
2020-05-30,Odisha,96.0,73.0,0.0,0.0,3920.0,19.7
2020-05-30,Haryana,202.0,31.0,1.0,0.0,3743.0,0.0
2020-05-30,Karnataka,141.0,103.0,1.0,0.0,15728.0,22.4
2020-05-30,Kerala,58.0,10.0,1.0,0.0,3043.0,0.0
2020-05-30,India,8364.0,4303.0,205.0,0.0,125428.0,30.81
2020-05-30,Puducherry,0.0,0.0,0.0,0.0,121.0,7.69
2020-05-30,Uttar Pradesh,256.0,241.0,12.0,0.0,8368.0,0.0
2020-05-30,Punjab,36.0,18.0,2.0,0.0,3476.0,28.5
2020-05-30,Bihar,206.0,102.0,6.0,0.0,1673.0,0.0
2020-05-30,Chandigarh,0.0,10.0,0.0,0.0,111.0,27.66
2020-05-30,Jharkhand,73.0,40.0,0.0,0.0,3464.0,6.68
2020-05-30,Andhra Pradesh,131.0,55.0,0.0,0.0,9504.0,60.23
2020-05-31,Manipur,11.0,5.0,0.0,0.0,0.0,0.0
2020-05-31,Uttar Pradesh,374.0,192.0,4.0,0.0,10604.0,17.36
2020-05-31,Himachal Pradesh,18.0,9.0,0.0,0.0,1500.0,0.0
2020-05-31,Odisha,129.0,76.0,0.0,0.0,4641.0,2.99
2020-05-31,Sikkim,0.0,0.0,0.0,0.0,96.0,6.04
2020-05-31,Delhi,1295.0,403.0,57.0,0.0,6045.0,13.65
2020-05-31,Tripura,45.0,1.0,0.0,0.0,1099.0,2.01
2020-05-31,Haryana,168.0,77.0,0.0,0.0,3455.0,23.84
2020-05-31,Goa,1.0,2.0,0.0,0.0,1620.0,0.0
2020-05-31,Andaman and Nicobar Islands,0.0,0.0,0.0,0.0,139.0,0.0
2020-05-31,West Bengal,371.0,187.0,8.0,0.0,9354.0,61.81
2020-05-31,Rajasthan,214.0,293.0,1.0,0.0,14287.0,18.13
2020-05-31,Chandigarh,4.0,0.0,0.0,0.0,131.0,9.56
2020-05-31,Mizoram,0.0,0.0,0.0,0.0,91.0,7.87
2020-05-31,Tamil Nadu,1149.0,757.0,13.0,0.0,12807.0,11.45
2020-05-31,State Unassigned,448.0,0.0,0.0,0.0,,15.21
2020-05-31,Telangana,199.0,16.0,5.0,0.0,0.0,7.87
2020-05-31,Dadra and Nagar Haveli and Daman and Diu,0.0,0.0,0.0,0.0,0.0,0.0
2020-05-31,Karnataka,299.0,221.0,2.0,0.0,13358.0,33.79
2020-05-31,India,8789.0,4928.0,222.0,0.0,100180.0,37.04
2020-05-31,Puducherry,13.0,2.0,0.0,0.0,91.0,0.0
2020-05-31,Kerala,61.0,15.0,0.0,0.0,251.0,43.27
2020-05-31,Chhattisgarh,51.0,12.0,0.0,0.0,2735.0,0.0
2020-05-31,Bihar,242.0,209.0,2.0,0.0,1808.0,0.0
2020-05-31,Andhra Pradesh,110.0,51.0,2.0,0.0,9370.0,4.62
2020-05-31,Nagaland,7.0,0.0,0.0,0.0,366.0,19.89
2020-05-31,Jharkhand,41.0,0.0,0.0,0.0,2970.0,0.0
2020-05-31,Jammu and Kashmir,105.0,19.0,0.0,0.0,6464.0,21.97
2020-05-31,Meghalaya,0.0,0.0,0.0,0.0,1096.0,0.0
